,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_id,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
984,0.851,126.885,0.722,pop,-3.873,0.108,0.452,4,0.0639,76,5yDL13y5giogKs2fSNf7sj,Glad You Came,2011-01-01,0.0,0,7,197936,0.0319,throwback
985,0.809,98.007,0.723,pop,-3.081,0.565,0.274,4,0.0625,76,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),2015-11-27,0.00123,0,7,176561,0.00346,throwback
986,0.89,128.011,0.706,pop,-4.444,0.306,0.684,4,0.0688,76,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,2012-06-22,0.00286,0,1,248133,0.0588,throwback
990,0.872,126.05,0.56,pop,-4.269,0.371,0.682,4,0.14,75,1kPpge9JDLpcj15qgrPbYX,Good Time,2012-08-17,6.98e-06,1,3,205933,0.0239,throwback
991,0.751,91.031,0.706,pop,-6.323,0.168,0.195,4,0.0708,75,4E5P1XyAFtrjpiIxkydly4,Replay,2009-08-18,0.0,1,9,182307,0.173,throwback
992,0.702,129.948,0.686,pop,-5.325,0.204,0.29,4,0.0455,75,12KUFSHFgT0XCoiSlvdQi4,Break Free,2014-08-22,4.46e-05,0,7,214840,0.00637,throwback
993,0.861,128.99,0.704,pop,-4.221,0.0992,0.636,4,0.0493,75,3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay",1997-11-17,0.0615,0,2,213394,0.587,throwback
994,0.655,122.49,0.572,pop,-7.027,0.0901,0.392,4,0.0344,75,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,1983-11-02,3.41e-06,0,7,237053,0.00579,throwback
995,0.7,101.875,0.85,pop,-6.49,0.244,0.724,4,0.0478,75,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,2000-06-27,1.66e-06,1,7,291782,0.0607,throwback
996,0.807,174.06,0.622,pop,-6.752,0.306,0.892,4,0.408,75,6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),1999-07-19,0.0,0,5,220293,0.103,throwback
998,0.648,125.035,0.869,pop,-8.698,0.126,0.9,4,0.0633,75,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,1981-11-14,2.17e-05,0,11,339320,0.121,throwback
1000,0.832,107.657,0.794,pop,-4.862,0.203,0.871,4,0.0407,74,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",2001-11-13,1.14e-05,0,1,196160,0.237,throwback
1001,0.954,128.016,0.627,pop,-4.804,0.292,0.312,4,0.0425,74,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,2007-02-19,0.000814,1,2,223112,0.0015,throwback
1002,0.853,108.016,0.731,pop,-4.219,0.268,0.605,4,0.0363,74,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,1997-08-12,0.0,0,10,225360,0.0352,throwback
1003,0.842,111.038,0.625,pop,-5.285,0.181,0.26,4,0.0376,74,1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,2009-09-18,2.12e-05,1,5,342680,0.264,throwback
1004,0.842,132.032,0.706,pop,-3.956,0.0688,0.861,4,0.0417,74,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,2008-06-17,0.0,1,7,220227,7.73e-05,throwback
1005,0.928,172.656,0.614,pop,-4.806,0.0845,0.879,4,0.0516,74,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,2000-03-21,0.00104,0,8,200560,0.0408,throwback
1006,0.741,107.075,0.956,pop,-4.753,0.0615,0.911,4,0.124,74,04KTF78FFg8sOHC1BADqbY,Hot In Herre,2002-06-25,0.0,0,11,228240,0.204,throwback
1007,0.675,107.064,0.684,pop,-8.123,0.242,0.924,4,0.0257,74,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,1977-01-01,0.0,1,11,243933,0.163,throwback
1008,0.879,129.991,0.812,pop,-10.998,0.365,0.962,4,0.0397,74,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,1997-01-01,0.224,0,1,197960,0.017,throwback
1009,0.711,110.621,0.975,pop,-3.904,0.0799,0.815,4,0.0632,74,0wbDgMuAoy7O7pL3a69uZx,Give It To Me,2007-04-02,0.000552,1,8,234027,0.168,throwback
1010,0.772,128.168,0.766,pop,-9.362,0.183,0.919,4,0.0353,74,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,1981-11-02,0.0584,1,0,220893,0.403,throwback
1011,0.535,103.644,0.707,pop,-19.793,0.0884,0.641,4,0.0436,74,4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,1977-12-13,0.00615,0,10,92867,0.113,throwback
1012,0.833,95.487,0.715,pop,-5.379,0.164,0.612,4,0.108,73,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,1996-04-22,0.0,1,2,213093,0.00631,throwback
1013,0.821,118.881,0.878,pop,-9.875,0.183,0.947,4,0.089,73,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,1979-08-10,0.0461,1,11,365467,0.126,throwback
1016,0.495,104.409,0.737,pop,-13.489,0.0542,0.967,4,0.027,73,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",1975-01-01,9.12e-06,1,1,197147,0.0588,throwback
1017,0.699,122.987,0.811,pop,-5.211,0.148,0.733,4,0.114,73,63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,2015-04-10,1.38e-06,1,7,214789,0.0726,throwback
1018,0.954,178.043,0.425,pop,-3.756,0.0555,0.933,4,0.0476,73,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,1999-01-01,0.0,0,1,243160,0.00414,throwback
1019,0.599,119.993,0.853,pop,-4.756,0.0759,0.843,4,0.0411,73,0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,2013-01-01,7.93e-06,1,7,263827,0.00334,throwback
1020,0.931,113.026,0.753,pop,-4.922,0.234,0.767,4,0.0653,73,1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),2009-09-18,0.00696,1,2,189693,0.00994,throwback
1021,0.837,126.342,0.597,pop,-6.518,0.839,0.447,4,0.375,73,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,2004-09-10,0.00115,1,10,171360,0.00427,throwback
1022,0.713,115.443,0.784,pop,-6.865,0.0904,0.97,4,0.0339,73,2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,1977-06-10,0.14,1,0,220560,0.447,throwback
1023,0.985,127.99,0.801,pop,-2.69,0.297,0.72,4,0.0647,72,3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,2012-12-08,6.86e-06,1,7,166933,0.0205,throwback
1024,0.271,111.485,0.898,pop,-12.238,0.0461,0.742,4,0.091,73,62LJFaYihsdVrrkgUOJC05,Kiss,1986-03-31,0.00138,1,7,226240,0.0135,throwback
1025,0.876,129.884,0.666,pop,-3.078,0.259,0.552,4,0.0414,72,7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),2012-12-07,0.0,1,3,194840,0.055,throwback
1026,0.76,129.996,0.702,pop,-3.174,0.132,0.696,4,0.0684,72,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,2008-06-17,0.0,1,5,179640,0.00226,throwback
1030,0.534,108.17,0.877,pop,-6.178,0.0441,0.89,4,0.15,72,6e8Ou0wiqAzIpWb2eSxll8,Miami,1997-10-03,1.67e-05,1,1,197560,0.0339,throwback
1031,0.838,100.021,0.832,pop,-5.414,0.152,0.965,4,0.0421,72,5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,1996-05-17,0.0,0,1,218733,0.0791,throwback
1032,0.868,131.468,0.704,pop,-5.808,0.206,0.808,4,0.0315,72,3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,1978-01-01,0.0,1,2,188133,0.0834,throwback
1033,0.662,124.149,0.729,pop,-7.191,0.305,0.359,4,0.337,72,1mv4lh1rW1K6xhxhJmEezy,Music Sounds Better With You - Radio Edit,1998-07-20,0.208,0,5,260907,0.00128,throwback
1034,0.937,132.067,0.727,pop,-2.871,0.091,0.749,4,0.286,72,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),2012-01-01,0.0,0,11,219493,0.00417,throwback
1036,0.859,124.948,0.733,pop,-5.03,0.105,0.52,4,0.033,71,02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),2019-04-05,0.0645,0,9,147840,0.479,throwback
1037,0.786,96.987,0.808,pop,-6.897,0.0574,0.899,4,0.0447,71,0hrBpAOgrt8RXigk83LLNE,The Sign,1993-12-24,0.0701,0,4,191240,0.00928,throwback
1038,0.63,120.016,0.875,pop,-3.475,0.127,0.548,4,0.0994,71,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,2005-01-01,2.47e-06,1,1,272080,0.00546,throwback
1039,0.517,133.149,0.867,pop,-13.22,0.0864,0.862,4,0.088,71,1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,1990-02-20,0.000343,0,11,257360,0.00449,throwback
1040,0.907,140.982,0.518,pop,-3.732,0.0838,0.961,4,0.0343,71,4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,1976-01-05,1.15e-05,1,5,179013,0.00221,throwback
1041,0.936,131.986,0.729,pop,-7.536,0.0367,0.598,4,0.0776,71,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,1994-08-12,0.000892,1,9,194000,0.0129,throwback
1042,0.828,123.907,0.587,pop,-5.108,0.331,0.493,4,0.161,71,30XU4suKzCeoCK9YFzdufg,Born This Way,2011-05-23,0.0,1,11,260253,0.00327,throwback
1043,0.763,101.965,0.72,pop,-4.068,0.18,0.742,4,0.0523,70,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,0.0,0,9,251088,0.406,throwback
1045,0.573,107.363,0.684,pop,-12.3,0.306,0.716,4,0.0261,70,273uCXd7NPrInaiNqtkOrA,Tarzan Boy,1985-01-01,0.028,1,5,378947,0.318,throwback
1046,0.805,127.808,0.69,pop,-11.522,0.095,0.799,4,0.0336,70,0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,1994-01-01,0.739,0,5,264280,0.000232,throwback
1047,0.732,146.005,0.583,pop,-5.729,0.269,0.277,4,0.0459,70,6hmhG1b4LEyNuashVvuIAo,Never Forget You,2017-03-17,9.57e-06,0,11,213428,0.00315,throwback
1048,0.792,116.012,0.979,pop,-2.784,0.102,0.583,4,0.0388,70,3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,2008-11-04,7.71e-06,1,2,254467,0.0025,throwback
1049,0.556,138.978,0.531,pop,-6.245,0.318,0.156,3,0.0252,82,5e0b9LgOfi3aJSKXFcOWRe,Beanie,2023-11-28,0.00915,1,5,132160,0.407,bedroom
1050,0.663,146.053,0.634,pop,-6.818,0.102,0.6,4,0.0331,80,41P6Tnd8KIHqON0QIydx6a,the perfect pair,2022-07-15,0.124,1,11,177533,0.433,bedroom
1051,0.394,96.192,0.421,pop,-8.312,0.0984,0.399,3,0.0277,78,0EF1EE8zusg3Y869e56JFd,Nothing's New,2022-09-23,4.74e-06,1,11,211000,0.863,bedroom
1052,0.546,104.996,0.742,pop,-7.694,0.115,0.868,4,0.0315,78,6UFivO2zqqPFPoQYsEMuCc,Bags,2019-08-02,0.38,1,1,260520,0.172,bedroom
1053,0.486,163.9,0.687,pop,-8.673,0.115,0.792,4,0.0579,76,0MJ5wKsPEeihONNfugHGy7,Tip Toe,2023-06-20,0.126,1,11,224726,0.587,bedroom
1054,0.529,75.515,0.551,pop,-10.469,0.178,0.521,4,0.0517,80,2R4AlwtrrkMaRKojcTIzmL,For the First Time,2017-05-05,0.0093,0,5,182307,0.296,bedroom
1055,0.0867,129.989,0.696,pop,-25.203,0.108,0.349,4,0.0418,73,0Z94dtWElamDwU4NrcGoUR,Better,2022-08-05,0.922,1,7,98750,0.988,bedroom
1057,0.585,102.331,0.75,pop,-7.576,0.155,0.584,4,0.0285,73,5mIOsPuQdXchVY0jB5NO9Q,4EVER,2018-04-27,0.00552,0,9,159595,0.049,bedroom
1058,0.286,71.123,0.587,pop,-8.839,0.214,0.302,4,0.0315,71,2VYnlKxB8jpbCeLUjQsebc,In A Good Way,2021-06-25,0.0288,1,9,224680,0.185,bedroom
1059,0.382,155.901,0.541,pop,-14.323,0.304,0.343,4,0.035,73,5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,2018-03-02,0.000836,1,7,204991,0.0215,bedroom
1063,0.568,107.849,0.614,rock,-5.477,0.0997,0.516,4,0.0276,77,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,2002-11-17,0.0,0,7,293960,0.00797,alternative
1064,0.532,85.03,0.548,rock,-7.596,0.217,0.405,4,0.0323,84,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,0.000263,1,5,272394,0.186,alternative
1067,0.713,74.989,0.645,rock,-5.355,0.113,0.566,4,0.0393,80,2Z8WuEywRWYTKe1NybPQEW,Ride,2015-05-15,0.0,1,6,214507,0.00835,alternative
1068,0.795,123.229,0.458,rock,-3.265,0.0756,0.513,4,0.0574,81,64BbK9SFKH2jk86U3dGj2P,Otherside,1999-06-08,0.000202,1,0,255373,0.00316,alternative
1069,0.935,120.092,0.627,rock,-4.882,0.147,0.287,4,0.0324,81,18lR4BzEs7e3qzc0KVkTpU,What I've Done,2007-05-14,0.0,1,5,205227,0.0092,alternative
1070,0.87,164.057,0.28,rock,-4.219,0.101,0.284,4,0.0592,71,1ZLtE9tSJdaUiIJ9YoKHQe,Decode,2008-11-04,0.00608,0,10,261960,0.000686,alternative
1071,0.865,100.016,0.58,rock,-4.359,0.106,0.587,4,0.0313,74,3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,2003-09-16,0.0,0,4,196133,0.105,alternative
1072,0.941,119.783,0.502,rock,-5.194,0.553,0.124,4,0.0716,75,0hDQV9X1Da5JrwhK8gu86p,Maps,2003-04-29,0.319,1,7,219987,0.000346,alternative
1073,0.972,110.006,0.585,rock,-4.45,0.0707,0.585,4,0.0534,76,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,2012-06-19,0.0,0,9,230253,0.0143,alternative
1075,0.808,117.971,0.493,rock,-3.365,0.0983,0.38,4,0.0362,70,6Wx88Mv6b9ofjKMKkdwOJd,New Divide,2009-06-12,0.0,0,5,268613,0.000235,alternative
1076,0.742,159.779,0.268,rock,-4.939,0.626,0.416,4,0.0355,74,64yrDBpcdwEdNY9loyEGbX,21 Guns,2009-05-15,0.0,1,5,321093,0.0518,alternative
1077,0.839,94.015,0.517,rock,-3.521,0.108,0.416,4,0.0287,73,0yac0FPhLRH9i9lOng3f81,Everybody's Changing,2004-05-10,0.000365,1,0,215880,0.0014,alternative
1078,0.637,80.401,0.514,rock,-6.418,0.389,0.18,4,0.0363,71,0sp00HSXkQyqTa6QqM0O8V,Leave Out All The Rest,2007-05-14,2.27e-06,1,0,209307,0.213,alternative
1079,0.796,169.835,0.289,rock,-4.22,0.202,0.33,4,0.0494,74,4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,2006-10-23,2.61e-05,1,0,238680,0.00837,alternative
1080,0.717,88.969,0.595,rock,-4.803,0.108,0.547,4,0.0295,82,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,1999-06-08,0.00274,1,0,215907,0.0779,alternative
1081,0.442,81.201,0.513,rock,-13.529,0.0878,0.243,4,0.0343,72,0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,1997-10-06,0.000838,1,4,229227,0.00731,alternative
1082,0.911,108.0,0.615,rock,-3.584,0.0908,0.685,4,0.0278,74,1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,2012-06-19,0.00188,0,1,205400,0.0686,alternative
1083,0.938,91.455,0.618,rock,-3.442,0.167,0.875,4,0.0456,81,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,2002-07-09,0.0,1,9,269000,0.0179,alternative
1084,0.684,77.15,0.36,rock,-6.457,0.34,0.2,4,0.0308,73,5Xak5fmy089t0FYmh3VJiY,Black,1991-08-27,0.0,0,4,342653,0.323,alternative
1086,0.595,129.786,0.519,rock,-5.001,0.0762,0.237,4,0.0283,68,1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,2022-10-07,0.0,1,2,247067,0.00151,alternative
1087,0.849,156.036,0.636,rock,-7.075,0.372,0.917,4,0.106,76,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,2009-03-24,0.0,1,0,175493,0.0438,alternative
1088,0.9,104.655,0.427,rock,-3.674,0.119,0.599,4,0.0499,77,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),2006-05-09,1.75e-05,1,11,334667,0.116,alternative
1089,0.921,120.0,0.668,rock,-3.727,0.0877,0.782,4,0.0439,78,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,2006-06-19,0.00517,1,7,212440,0.0492,alternative
1091,0.652,173.008,0.274,rock,-6.196,0.108,0.1,4,0.0625,70,3Xfg7AegXaDLoD5GOUMf2e,My Demons,2014-01-01,6.42e-05,0,5,288036,0.00768,alternative
1093,0.715,137.028,0.276,rock,-5.356,0.201,0.173,4,0.0432,76,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,2008-09-23,0.000417,1,0,230760,0.00552,alternative
1094,0.913,96.184,0.556,rock,-2.36,0.346,0.73,4,0.0437,77,10Nmj3JCNoMeBQ87uw5j8k,Dani California,2006-05-09,8.59e-06,1,0,282160,0.0193,alternative
1095,0.839,143.969,0.572,rock,-5.083,0.522,0.465,4,0.0377,73,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",2016-11-04,0.00976,0,4,196784,0.013,alternative
1096,0.588,144.636,0.424,rock,-5.455,0.298,0.193,4,0.0278,74,2nvC4i2aMo4CzRjRflysah,In My Place,2002-08-27,4.95e-06,1,9,226680,0.0553,alternative
1097,0.939,106.031,0.644,rock,-3.486,0.233,0.861,4,0.0456,74,28IEbk5a7twNTbUEvWslUb,Paralyzer,2007-01-01,0.0,0,11,208107,0.157,alternative
1098,0.486,119.955,0.556,rock,-7.139,0.164,0.243,4,0.0329,68,5TpPSTItCwtZ8Sltr3vdzm,Last Night on Earth,2009-05-15,1.45e-06,1,2,236533,0.0371,alternative
1100,0.796,105.991,0.6,rock,-4.481,0.484,0.75,4,0.0275,71,1fr92Vupmcs2vgLMFVQ7rd,In the Shadows,2003-03-24,5.2e-05,1,2,257920,0.000109,alternative
1101,0.663,104.561,0.277,rock,-8.821,0.136,0.527,4,0.0377,80,20I8RduZC2PWMWTDCZuuAN,Take Me Out,2004-02-16,0.00051,0,4,237027,0.000409,alternative
1102,0.645,89.518,0.552,rock,-6.595,0.0424,0.588,4,0.0268,68,3mhOmh4tRKsMfnRmgZfeBm,Far Behind,1993-07-16,1.38e-06,1,7,299733,0.00187,alternative
1104,0.94,151.417,0.437,rock,-6.946,0.222,0.48,4,0.0426,73,4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,1987-01-01,0.000573,1,9,212013,0.0524,alternative
1105,0.97,122.444,0.451,rock,-4.938,0.102,0.198,4,0.107,74,1f2V8U1BiWaC9aJWmpOARe,By the Way,2002-07-09,0.00355,1,0,216933,0.0264,alternative
1106,0.945,91.906,0.51,rock,-5.405,0.0413,0.323,4,0.0804,79,6i5qhmmF9UNUBRyrPSGn4m,Two Faced,2024-11-15,4.8e-06,1,1,183584,0.000658,modern
1107,0.862,98.021,0.511,rock,-5.677,0.0939,0.361,4,0.0659,69,09ttHg3ZNVgDlYBZa1ZBw0,Starburster,2024-08-23,1.86e-06,1,10,221451,0.0656,modern
1108,0.812,82.002,0.417,rock,-3.979,0.189,0.419,4,0.0332,69,1a19jsjG2DvbN1fVJonKUU,Beaches,2024-08-09,2.11e-05,1,10,230053,0.0154,modern
1110,0.866,109.825,0.308,metal,-5.671,0.232,0.227,4,0.059,69,6p8eFfPw3nQkf37aT3AkmK,Fear of the Dark - 2015 Remaster,1992-01-01,0.00141,0,2,438120,0.000739,heavy
1111,0.964,140.817,0.445,metal,-5.493,0.0773,0.448,4,0.282,68,28WmNsclKsrVmdv3tDmoYU,Seek & Destroy - Remastered,1983-07-24,0.0132,1,9,414720,0.037,heavy
1130,0.954,143.85,0.465,punk,-4.251,0.573,0.458,4,0.044,70,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,2005-01-01,5.38e-06,1,10,193653,0.000346,pop punk
1131,0.849,162.152,0.643,punk,-5.428,0.058,0.903,4,0.0526,80,6GG73Jik4jUlQCkKg9JuGO,The Middle,2001-07-17,0.0,1,2,165853,0.0371,pop punk
1132,0.691,100.008,0.718,punk,-6.44,0.0627,0.552,4,0.0387,69,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,2008-01-01,0.0,1,4,213107,0.0159,pop punk
1133,0.887,119.974,0.606,punk,-4.404,0.337,0.903,4,0.0598,69,5oQcOu1omDykbIPSdSQQNJ,1985,2004-01-01,0.0,1,4,193000,0.000242,pop punk
1134,0.75,118.015,0.774,punk,-4.927,0.0808,0.927,4,0.0412,72,27L8sESb3KR79asDUBu8nW,Stacy's Mom,2003-01-01,1.78e-05,0,11,197987,0.00207,pop punk
1135,0.906,172.977,0.517,punk,-3.677,0.113,0.731,4,0.0735,73,6SpLc7EXZIPpy0sVko0aoU,Misery Business,2007-06-11,9.26e-06,1,1,211520,0.00272,pop punk
1136,0.883,93.41,0.45,punk,-4.094,0.293,0.328,4,0.0524,69,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,2006-01-01,0.0,1,7,214707,0.00193,pop punk
1137,0.9,149.937,0.487,punk,-4.417,0.358,0.484,4,0.0482,77,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,2002-06-04,0.0,1,0,204000,6.79e-05,pop punk
1138,0.406,151.95,0.457,punk,-7.462,0.117,0.208,3,0.0291,73,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,2002-06-04,0.0,1,9,223067,0.08,pop punk
1139,0.936,170.229,0.414,punk,-2.407,0.369,0.74,4,0.0758,70,6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,2004-01-01,0.0,1,2,242413,0.00136,pop punk
1140,0.939,177.751,0.494,punk,-3.127,0.139,0.893,4,0.126,75,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,2002-10-04,0.0,1,1,175093,0.00666,pop punk
1141,0.893,104.031,0.61,punk,-3.681,0.021,0.673,4,0.0921,71,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,2013-04-05,4.41e-05,1,9,296520,0.154,pop punk
1142,0.923,136.01,0.602,punk,-3.763,0.0561,0.765,4,0.044,78,1yjY7rpaAQvKwpdUliHx0d,Still into You,2013-04-05,0.0,1,5,216013,0.0098,pop punk
1143,0.83,170.094,0.569,punk,-4.106,0.114,0.609,4,0.14,72,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,2005-09-27,0.0,0,9,186635,0.0807,pop punk
1144,0.897,148.708,0.434,punk,-4.918,0.612,0.685,4,0.0488,81,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,1999-06-01,0.0,1,0,167067,0.0103,pop punk
1145,0.814,104.98,0.546,punk,-5.146,0.0972,0.146,4,0.0314,77,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,2004-09-21,0.0,1,7,285653,0.023,pop punk
1146,0.943,94.612,0.331,punk,-3.188,0.242,0.296,4,0.0698,83,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2003-03-04,2.06e-06,0,4,235893,0.00721,pop punk
1147,0.926,149.976,0.578,punk,-3.689,0.14,0.877,4,0.0548,71,2z4U9d5OAA4YLNXoCgioxo,What the Hell,2011-03-08,0.0127,0,6,220707,0.00472,pop punk
1148,0.781,110.024,0.655,punk,-6.547,0.0867,0.584,4,0.034,75,1oTo3ijRbaDAtrjJrGAPSw,I Miss You,2003-01-01,5.33e-06,1,11,227240,0.00103,pop punk
1149,0.682,167.06,0.496,punk,-4.095,0.0589,0.474,4,0.0294,70,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,2017-11-17,2.94e-05,1,8,262333,0.00552,pop punk
1150,0.988,186.113,0.38,punk,-2.042,0.368,0.769,4,0.0639,79,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,2004-09-21,7.86e-05,1,1,176346,2.64e-05,pop punk
1151,0.823,87.904,0.693,punk,-3.761,0.328,0.741,4,0.0726,68,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,2005-05-10,0.0,1,5,196093,0.0932,pop punk
1152,0.563,137.715,0.452,punk,-6.607,0.143,0.209,3,0.0272,74,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,2009-09-28,0.0,1,4,267653,0.144,pop punk
1153,0.744,119.921,0.628,punk,-4.718,0.313,0.277,4,0.0379,68,2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2019-07-05,0.0,1,7,169397,0.0257,pop punk
1154,0.946,103.408,0.494,punk,-2.757,0.398,0.741,4,0.0637,74,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,1999-02-22,0.0,1,4,169027,0.00129,pop punk
1155,0.904,173.734,0.486,punk,-3.751,0.0947,0.786,4,0.0638,71,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,2003-01-01,2.83e-05,0,6,198267,3.43e-05,pop punk
1156,0.932,92.956,0.545,punk,-2.189,0.127,0.464,4,0.0399,75,4wzjNqjKAKDU82e8uMhzmr,Face Down,2006-01-01,0.0,0,7,192000,0.000665,pop punk
1157,0.873,143.519,0.308,punk,-4.542,0.0974,0.686,4,0.0533,68,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,2006-06-06,0.000729,1,8,206587,0.00022,pop punk
1158,0.892,154.844,0.46,punk,-5.046,0.106,0.59,4,0.0619,77,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,2007-01-01,0.0,0,10,203507,0.0051,pop punk
1159,0.857,111.647,0.463,punk,-3.063,0.184,0.856,4,0.0632,79,7j31rVgGX9Q2blT92VBEA0,Teenagers,2006-10-23,0.0,1,4,161920,0.0506,pop punk
1160,0.914,196.482,0.403,punk,-5.215,0.065,0.626,4,0.142,73,4KacUpvbA3Mfo05gttTjhN,Fat Lip,2001-01-01,0.0,1,9,178267,0.000579,pop punk
1161,0.951,157.663,0.391,punk,-7.419,0.0878,0.468,4,0.0688,77,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,1999-06-01,0.000446,1,6,148360,0.012,pop punk
1162,0.705,138.559,0.818,punk,-6.679,0.613,0.772,4,0.177,84,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,2005-05-23,0.00233,1,6,222640,0.00836,pop punk
1163,0.94,179.722,0.21,punk,-3.427,0.269,0.255,4,0.123,74,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),2004-06-08,0.0,1,9,186480,0.00602,pop punk
1165,0.818,119.965,0.695,punk,-5.379,0.0219,0.916,4,0.0334,73,0w5Bdu51Ka25Pf3hojsKHh,Hard Times,2017-05-12,4.87e-06,0,5,182693,0.00647,pop punk
1166,0.96,125.921,0.356,punk,-3.487,0.209,0.0857,4,0.104,76,5dTHtzHFPyi8TlTtzoz1J9,Helena,2004-06-08,0.0,1,4,204733,0.0142,pop punk
